id,type,properties,mentions,article_id,text
organization:ecologic_institute,Organization,"{'name': 'Ecologic Institute', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'think tank', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Ecologic Institute'],article_id,Organization Ecologic Institute Ecologic Institute think tank
organization:german_solar_industry_association,Organization,"{'name': 'German Solar Industry Association', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'industry association', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['German Solar Industry Association'],article_id,Organization German Solar Industry Association German Solar Industry Association industry association
organization:xprize,Organization,"{'name': 'XPrize', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'nonprofit', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['XPrize'],article_id,Organization XPrize XPrize nonprofit
company:disney,Company,"{'name': 'Disney', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Disney'],article_id,Company Disney Disney
company:aptera,Company,"{'name': 'Aptera', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Aptera'],article_id,Company Aptera Aptera
company:mazda,Company,"{'name': 'Mazda', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Mazda'],article_id,Company Mazda Mazda
company:siemens_ag,Company,"{'name': 'Siemens AG', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Siemens AG'],article_id,Company Siemens AG Siemens AG
company:goldwind_science_technology,Company,"{'name': 'Goldwind Science & Technology', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Goldwind Science & Technology'],article_id,Company Goldwind Science & Technology Goldwind Science & Technology
policy:1603_treasury_grant_program,Policy,"{'name': '1603 Treasury Grant Program', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'grant', 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['1603 Treasury Grant Program', 'TGP']",article_id,Policy 1603 Treasury Grant Program 1603 Treasury Grant Program TGP grant
person:robert_redford,Person,"{'name': 'Robert Redford', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': 'environmental activist'}",['Robert Redford'],article_id,Person Robert Redford Robert Redford environmental activist
company:beijing_corona,Company,"{'name': 'Beijing Corona', 'ticker': None, 'headquarters': None, 'country': 'China', 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Beijing Corona'],article_id,Company Beijing Corona Beijing Corona China
governmentagency:state_grid,GovernmentAgency,"{'name': 'State Grid', 'ticker': None, 'headquarters': None, 'country': 'China', 'government_level': 'federal', 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['State Grid'],article_id,GovernmentAgency State Grid State Grid China federal
governmentagency:china_southern_grid,GovernmentAgency,"{'name': 'China Southern Grid', 'ticker': None, 'headquarters': None, 'country': 'China', 'government_level': 'federal', 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['China Southern Grid'],article_id,GovernmentAgency China Southern Grid China Southern Grid China federal
policy:china_renewable_energy_law,Policy,"{'name': 'China Renewable Energy Law', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'legislation', 'jurisdiction': 'China', 'enactment_year': 2006, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['China Renewable Energy Law'],article_id,Policy China Renewable Energy Law China Renewable Energy Law legislation China 2006
policy:mid_and_long_term_renewable_development_plan,Policy,"{'name': 'Mid and Long Term Renewable Development Plan', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'government_program', 'jurisdiction': 'China', 'enactment_year': 2007, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['mid- and long-term renewable energy implementation plan', 'Mid and Long Term Renewable Development Plan']",article_id,Policy Mid and Long Term Renewable Development Plan mid- and long-term renewable energy implementation plan Mid and Long Term Renewable Development Plan government_program China 2007
project:three_gorges_on_land,Project,"{'name': 'Three Gorges on Land', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '22 gigawatt', 'location': 'Gansu Province', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Three Gorges on Land'],article_id,Project Three Gorges on Land Three Gorges on Land 22 gigawatt Gansu Province
policy:stimulus_program,Policy,"{'name': 'stimulus program', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'government_program', 'jurisdiction': 'United States', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['stimulus program'],article_id,Policy stimulus program stimulus program government_program United States
organization:practical_action,Organization,"{'name': 'Practical Action', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Practical Action'],article_id,Organization Practical Action Practical Action
organization:charity_water,Organization,"{'name': 'charity: water', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['charity: water'],article_id,Organization charity: water charity: water
project:d_light_lighting_oecusse_project,Project,"{'name': 'd.light Lighting Oecusse Project', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['d.light Lighting Oecusse Project'],article_id,Project d.light Lighting Oecusse Project d.light Lighting Oecusse Project
governmentagency:united_states_federal_government,GovernmentAgency,"{'name': 'United States Federal Government', 'ticker': None, 'headquarters': None, 'country': 'United States', 'government_level': 'federal', 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['federal government', 'our government', 'United States government']",article_id,GovernmentAgency United States Federal Government federal government our government United States government United States federal
project:lova_lava_land,Project,"{'name': 'Lova Lava Land', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Hawaiian Ranchos, Ocean View', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Lova Lava Land'],article_id,"Project Lova Lava Land Lova Lava Land Hawaiian Ranchos, Ocean View"
project:mauna_lani_bay_hotel_bungalows,Project,"{'name': 'Mauna Lani Bay Hotel & Bungalows', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Mauna Lani Bay Hotel & Bungalows'],article_id,Project Mauna Lani Bay Hotel & Bungalows Mauna Lani Bay Hotel & Bungalows
project:old_bangkok_inn_solar_energy_program,Project,"{'name': 'Old Bangkok Inn Solar Energy Program', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Bangkok, Thailand', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","[""Old Bangkok Inn's solar energy program""]",article_id,"Project Old Bangkok Inn Solar Energy Program Old Bangkok Inn's solar energy program Bangkok, Thailand"
